idx,item_id
69309,255861
69310,2787389
69311,2489806
69312,2343247
69313,2449949
69314,1951719
69315,1518250
69316,1354993
69317,494112
69318,380120
69319,313172
69320,311012
69321,50853
69322,17914
69323,17912
69324,1782281
69325,2727927
69326,2726267
69327,2725662
69328,2515562
69329,2595956
69330,744315
69331,1956075
69332,1927789
69333,1887749
69334,997648
69335,857638
69336,2756445
69337,1271829
69338,2286460
69339,2329357
69340,501195
69341,69292
69342,1800489
69343,1795064
69344,1702413
69345,1789308
69346,2791984
69347,2276708
69348,2428928
69349,2548861
69350,165475
69351,411623
69352,119845
69353,1079385
69354,291766
69355,1357789
69356,967794
69357,998430
69358,1531720
69359,477563
69360,1614493
69361,1370434
69362,1952066
69363,1954286
69364,906526
69365,2095301
69366,2386999
69367,1613856
69368,1999252
69369,121699
69370,964254
69371,1676773
69372,1408432
69373,286895
69374,1792273
69375,2017178
69376,1587552
69377,2257099
69378,333623
69379,2364296
69380,2781914
69381,2715720
69382,2664203
69383,2463783
69384,2469170
69385,2255218
69386,2204119
69387,2272219
69388,2140936
69389,2129904
69390,2745430
69391,1959492
69392,1826003
69393,1771069
69394,2832172
69395,1549863
69396,1792070
69397,1469952
69398,2754286
69399,1211788
69400,116058
69401,1368133
69402,1265907
69403,1148006
69404,911231
69405,1778739
69406,2525618
69407,700330
69408,684522
69409,618128
69410,261312
69411,315926
69412,1782345
69413,605150
69414,2769789
69415,19696
69416,30924
69417,2052910
69418,155569
69419,1551156
69420,457744
69421,176529
69422,2688116
69423,226253
69424,2580483
69425,2075319
69426,175218
69427,1922603
69428,1868822
69429,1854802
69430,1435011
69431,2506265
69432,1663254
69433,1636859
69434,702036
69435,2374954
69436,1492772
69437,1463308
69438,720350
69439,2267062
69440,2202595
69441,42625
69442,1398109
69443,36667
69444,33155
69445,1085309
69446,1012697
69447,20363
69448,796307
69449,789109
69450,1060946
69451,689727
69452,2017671
69453,479171
69454,433517
69455,418487
69456,887918
69457,1574409
69458,1455863
69459,725456
69460,1057465
69461,632419
69462,2724545
69463,1267873
69464,1345035
69465,1589296
69466,1746809
69467,2258934
69468,2539223
69469,2564341
69470,2053275
69471,1286605
69472,1803526
69473,323630
69474,486591
69475,1259537
69476,2328883
69477,2042635
69478,2335510
69479,1906158
69480,2158580
69481,137722
69482,632039
69483,1768281
69484,809073
69485,2610406
69486,2118911
69487,2556860
69488,2062209
69489,1721923
69490,1691565
69491,945417
69492,2529030
69493,1895465
69494,417413
69495,558336
69496,2556244
69497,892693
69498,409510
69499,609849
69500,1654618
69501,19942
69502,10028
69503,1530176
69504,2042481
69505,2280197
69506,2000971
69507,2347088
69508,2355941
69509,2816140
69510,907392
69511,2770382
69512,879127
69513,2620219
69514,1828555
69515,2777593
69516,2099708
69517,1973617
69518,2561830
69519,161033
69520,531434
69521,964941
69522,2502216
69523,1555349
69524,2000313
69525,2192713
69526,1302832
69527,1151985
69528,1666145
69529,1882758
69530,1829835
69531,608138
69532,472128
69533,435877
69534,723791
69535,2631936
69536,2782060
69537,824333
69538,1501758
69539,1951498
69540,917216
69541,656804
69542,245751
69543,2683181
69544,2588157
69545,2531811
69546,2203293
69547,2083004
69548,832508
69549,1198805
69550,454586
69551,183901
69552,2006046
69553,1582764
69554,1253039
69555,1231468
69556,978562
69557,1983842
69558,39820
69559,456061
69560,1078241
69561,2156320
69562,2094360
69563,1415849
69564,839353
69565,187070
69566,99616
69567,77000
69568,2178209
69569,1963787
69570,1980043
69571,1306379
69572,1234054
69573,1599606
69574,1575587
69575,105245
69576,20792
69577,1604015
69578,1017750
69579,873557
69580,1358401
69581,34276
69582,2500206
69583,2316545
69584,1382180
69585,2381218
69586,2564909
69587,2676425
69588,955982
69589,1680422
69590,201082
69591,2743504
69592,563976
69593,1931196
69594,2515178
69595,2639552
69596,1816736
69597,1914076
69598,45496
69599,272041
69600,842969
69601,1242510
69602,1714900
69603,1796737
69604,2373443
69605,2781158
69606,840546
69607,865165
69608,1637933
69609,8498
69610,2424064
69611,1324971
69612,1635776
69613,766684
69614,2599129
69615,1954888
69616,1871548
69617,1369768
69618,1344244
69619,1136550
69620,2834355
69621,865078
69622,798629
69623,753141
69624,664565
69625,42714
69626,2213693
69627,1843
69628,74503
69629,333205
69630,2765745
69631,1019355
69632,2530988
69633,1349740
69634,1370327
69635,1709915
69636,1726471
69637,2224475
69638,2054696
69639,2079907
69640,2164069
69641,2543089
69642,1994687
69643,517086
69644,645030
69645,425500
69646,1303476
69647,2208120
69648,1924132
69649,1633158
69650,1620518
69651,785319
69652,457734
69653,1421240
69654,2336952
69655,27820
69656,1669150
69657,2239918
69658,2363578
69659,2447594
69660,1364040
69661,1920201
69662,2521088
69663,2183989
69664,2395456
69665,2135942
69666,2758190
69667,1267910
69668,2711062
69669,342849
69670,152376
69671,750307
69672,1612832
69673,2755868
69674,187134
69675,319289
69676,344870
69677,480249
69678,545592
69679,583397
69680,818750
69681,873546
69682,1350637
69683,1592663
69684,813127
69685,1079550
69686,1086075
69687,2658430
69688,544810
69689,2681176
69690,2733626
69691,1333016
69692,1631404
69693,1026830
69694,1503812
69695,1177686
69696,679642
69697,1042928
69698,128949
69699,2100559
69700,42643
69701,1824878
69702,1377362
69703,551500
69704,17504
69705,468686
69706,20545
69707,1120425
69708,457457
69709,2530845
69710,564988
69711,2133458
69712,996999
69713,641027
69714,393246
69715,2445326
69716,2184264
69717,2367184
69718,501957
69719,852524
69720,808263
69721,389227
69722,1172631
69723,2667355
69724,2239273
69725,289131
69726,270256
69727,2549155
69728,1705368
69729,2542674
69730,2519222
69731,2016076
69732,2151561
69733,2221637
69734,2804945
69735,2063985
69736,861507
69737,2397786
69738,498487
69739,2062325
69740,1138831
69741,814735
69742,725427
69743,1640182
69744,2025016
69745,2129032
69746,2745500
69747,2360723
69748,2418079
69749,655667
69750,5848
69751,456885
69752,478401
69753,151959
69754,587652
69755,591811
69756,2735071
69757,674164
69758,701006
69759,702511
69760,825945
69761,2542743
69762,837463
69763,962707
69764,965724
69765,435261
69766,1084945
69767,1214256
69768,1223968
69769,1228940
69770,1348802
69771,1387026
69772,1493443
69773,1602294
69774,1711918
69775,2790365
69776,2764589
69777,1826371
69778,1850537
69779,2571800
69780,1038899
69781,1022000
69782,989839
69783,2469612
69784,35505
69785,2020100
69786,296302
69787,2012450
69788,1322130
69789,1650484
69790,2291836
69791,420903
69792,1347703
69793,965207
69794,602926
69795,461260
69796,500536
69797,1282411
69798,1499969
69799,1827124
69800,2198700
69801,2515265
69802,1552031
69803,434072
69804,2589814
69805,1940080
69806,1803815
69807,2067801
69808,1445837
69809,522493
69810,249674
69811,1577880
69812,2540479
69813,507137
69814,968188
69815,1447069
69816,1295843
69817,1850894
69818,2140028
69819,2391117
69820,2812652
69821,8439
69822,1430774
69823,2233057
69824,424604
69825,846416
69826,132731
69827,139762
69828,677824
69829,891581
69830,1037469
69831,1417173
69832,1437962
69833,1608513
69834,2554508
69835,2630280
69836,2633849
69837,1219838
69838,2551370
69839,2560033
69840,819118
69841,1314497
69842,103334
69843,38319
69844,908768
69845,2814873
69846,655169
69847,631485
69848,1531159
69849,596568
69850,1833096
69851,1670308
69852,1634127
69853,417547
69854,2244140
69855,90959
69856,2680420
69857,1562447
69858,1268417
69859,1159998
69860,2636834
69861,908270
69862,2262349
69863,590819
69864,1158442
69865,1917000
69866,1467821
69867,1366637
69868,764464
69869,744851
69870,537453
69871,536169
69872,2745148
69873,1707589
69874,2516452
69875,566007
69876,1963879
69877,1328787
69878,1903347
69879,51028
69880,952194
69881,710727
69882,787191
69883,1113599
69884,2296534
69885,1488246
69886,2281833
69887,1123068
69888,668175
69889,72168
69890,626113
69891,2813149
69892,207703
69893,214138
69894,1837663
69895,887370
69896,595751
69897,2199774
69898,2716389
69899,2420941
69900,1348626
69901,2195035
69902,2139069
69903,1885458
69904,214218
69905,1256474
69906,1681931
69907,108082
69908,362587
69909,864798
69910,1828667
69911,1767538
69912,1363480
69913,2375785
69914,17594
69915,92324
69916,2410322
69917,1436699
69918,2259098
69919,1091041
69920,895179
69921,1094933
69922,415253
69923,165095
69924,1454151
69925,188725
69926,2692450
69927,2393993
69928,2017043
69929,1739383
69930,1891359
69931,2120399
69932,1784185
69933,198849
69934,2727186
69935,1570520
69936,683057
69937,567715
69938,2133401
69939,1141655
69940,1291058
69941,188225
69942,645596
69943,1731321
69944,2700147
69945,944055
69946,2021200
69947,649762
69948,2132983
69949,2277761
69950,125527
69951,129797
69952,1561899
69953,1814249
69954,1884064
69955,2324817
69956,1995872
69957,2032794
69958,1530207
69959,2001591
69960,425446
69961,1479181
69962,1713610
69963,134359
69964,1685575
69965,143695
69966,1282696
69967,1451593
69968,2153564
69969,463534
69970,369259
69971,2446814
69972,1048948
69973,1048527
69974,1219480
69975,1981264
69976,811401
69977,451451
69978,2436880
69979,256127
69980,1439282
69981,1756976
69982,2823735
69983,884378
69984,2732822
69985,1488653
69986,1311896
69987,342185
69988,184758
69989,1664933
69990,1033736
69991,412387
69992,333909
69993,2367040
69994,1347859
69995,2005881
69996,899889
69997,2672811
69998,1089567
69999,1029562
70000,1458751
70001,733099
70002,2469781
70003,309150
70004,267667
70005,933760
70006,1038343
70007,8693
70008,1742219
70009,2623234
70010,1596728
70011,742597
70012,483672
70013,962904
70014,287572
70015,2053072
70016,45330
70017,770472
70018,1387895
70019,1633051
70020,211586
70021,1512599
70022,1153617
70023,2580568
70024,2450126
70025,219183
70026,2779583
70027,2285246
70028,363718
70029,2310314
70030,1542909
70031,1980866
70032,1612865
70033,2334946
70034,1494835
70035,2047122
70036,258748
70037,2193276
70038,2761620
70039,2101649
70040,544134
70041,2006988
70042,680436
70043,682343
70044,2828184
70045,289355
70046,125910
70047,2155064
70048,1480800
70049,1189398
70050,128085
70051,750015
70052,297255
70053,999925
70054,766285
70055,221712
70056,50987
70057,124243
70058,652822
70059,2471374
70060,875254
70061,2488292
70062,2545243
70063,2584429
70064,2610091
70065,358945
70066,630783
70067,1162325
70068,1192124
70069,936225
70070,2191282
70071,1721024
70072,2061675
70073,2444162
70074,1347383
70075,1029973
70076,2566540
70077,1099418
70078,1960757
70079,1982113
70080,2719455
70081,1921761
70082,273370
70083,144627
70084,2696956
70085,859826
70086,2290474
70087,738319
70088,1890500
70089,1028343
70090,2595058
70091,883302
70092,1016215
70093,1212042
70094,1544462
70095,1342143
70096,1147331
70097,1436891
70098,777119
70099,779956
70100,870188
70101,609948
70102,2315191
70103,1473154
70104,1486035
70105,2329648
70106,766124
70107,806879
70108,1545661
70109,2790240
70110,2048559
70111,1614780
70112,703881
70113,639873
70114,944929
70115,211361
70116,105859
70117,638219
70118,2557904
70119,1563827
70120,1836696
70121,1920907
70122,1859811
70123,729446
70124,2020413
70125,630532
70126,1636233
70127,1037725
70128,1136978
70129,1474785
70130,1903142
70131,2241250
70132,292833
70133,509385
70134,2309970
70135,124088
70136,2225533
70137,532783
70138,1000880
70139,263754
70140,1081399
70141,2509804
70142,789443
70143,1894414
70144,860723
70145,837932
70146,1446042
70147,634907
70148,382040
70149,1848197
70150,2607683
70151,106737
70152,356631
70153,2257742
70154,129407
70155,1013469
70156,300959
70157,155075
70158,229989
70159,2530146
70160,1167875
70161,2388254
70162,1251367
70163,865404
70164,863245
70165,2423800
70166,560738
70167,1816559
70168,2663943
70169,834733
70170,2222638
70171,1143108
70172,834539
70173,1917284
70174,888107
70175,1950394
70176,1570267
70177,379025
70178,1447480
70179,2487223
70180,296113
70181,1222168
70182,1231420
70183,2625366
70184,2792824
70185,1919091
70186,1899128
70187,89335
70188,1479789
70189,1516761
70190,1320659
70191,1801146
70192,1697230
70193,1595938
70194,1592548
70195,343523
70196,642880
70197,1058416
70198,1115546
70199,1150467
70200,1196481
70201,2788512
70202,2696277
70203,2648512
70204,2332307
70205,1885417
70206,1760096
70207,1638131
70208,1567404
70209,1406782
70210,1259199
70211,1164887
70212,582849
70213,427849
70214,385013
70215,66038
70216,855714
70217,749939
70218,2312071
70219,2065775
70220,1425004
70221,1527104
70222,2468518
70223,1696091
70224,534776
70225,1405882
70226,2328347
70227,2313200
70228,1901162
70229,498465
70230,493733
70231,522159
70232,2550394
70233,2222026
70234,2739918
70235,96190
70236,1772958
70237,2634417
70238,952893
70239,952871
70240,940026
70241,914965
70242,2615855
70243,601368
70244,1097187
70245,1476457
70246,14981
70247,79651
70248,84913
70249,390470
70250,1926470
70251,2193817
70252,1847713
70253,1627091
70254,1321852
70255,1234150
70256,1163569
70257,2746917
70258,791001
70259,672795
70260,697729
70261,831617
70262,895629
70263,2760492
70264,162701
70265,1077622
70266,923660
70267,695732
70268,2280262
70269,326627
70270,2601113
70271,1204725
70272,624429
70273,1134447
70274,1150661
70275,1259589
70276,1082493
70277,1181456
70278,1435459
70279,1258181
70280,1944215
70281,2125911
70282,2319837
70283,2428144
70284,2634832
70285,2829698
70286,79280
70287,1378064
70288,1823982
70289,747500
70290,1208190
70291,1265178
70292,731049
70293,1682987
70294,1174528
70295,1702719
70296,442752
70297,679087
70298,1006160
70299,1102391
70300,1809578
70301,28395
70302,392219
70303,2452376
70304,1478392
70305,1586229
70306,2038613
70307,2545842
70308,2637975
70309,2282875
70310,168154
70311,895184
70312,1757641
70313,53469
70314,163366
70315,1414927
70316,1214621
70317,1416248
70318,1450387
70319,386726
70320,1465376
70321,479553
70322,1237630
70323,797739
70324,1584285
70325,2525521
70326,1600296
70327,1687302
70328,1873106
70329,1859041
70330,1866039
70331,886113
70332,2416189
70333,2435015
70334,2793613
70335,1658
70336,930939
70337,2125311
70338,633271
70339,1821408
70340,2529204
70341,2495095
70342,2023074
70343,2809095
70344,1584605
70345,426715
70346,2365995
70347,2367514
70348,482429
70349,286143
70350,1481103
70351,1527931
70352,1785147
70353,2348493
70354,66900
70355,2780176
70356,1978167
70357,1367864
70358,105906
70359,1569334
70360,2560651
70361,1648127
70362,2535297
70363,2445029
70364,2241159
70365,104175
70366,842136
70367,522473
70368,869609
70369,143145
70370,2210331
70371,2373284
70372,465250
70373,1382469
70374,220851
70375,239162
70376,1991374
70377,2071957
70378,951992
70379,2054543
70380,2150863
70381,683144
70382,1169326
70383,486441
70384,2639238
70385,469199
70386,14044
70387,423914
70388,767245
70389,777341
70390,831526
70391,1501329
70392,1527493
70393,1833938
70394,1889926
70395,2027547
70396,1910086
70397,2002704
70398,2567324
70399,1766677
70400,1483967
70401,1298728
70402,718425
70403,2163707
70404,2603593
70405,967890
70406,142161
70407,119339
70408,294755
70409,1222845
70410,1445921
70411,1751277
70412,1768084
70413,1832318
70414,1847672
70415,1902270
70416,2002637
70417,2272920
70418,908225
70419,2266210
70420,2725146
70421,1232976
70422,832407
70423,1364439
70424,386577
70425,729712
70426,2311213
70427,748685
70428,1939637
70429,2714863
70430,554999
70431,855146
70432,1243924
70433,1602645
70434,2208967
70435,124757
70436,1451060
70437,2231662
70438,2634568
70439,2611609
70440,2606277
70441,2432012
70442,2136526
70443,2018452
70444,2396333
70445,1514844
70446,830503
70447,809914
70448,380555
70449,2167757
70450,2050179
70451,1756200
70452,1093283
70453,1397300
70454,1338537
70455,1314863
70456,2011316
70457,2400237
70458,1762173
70459,2040754
70460,1782677
70461,311302
70462,509506
70463,2769792
70464,2362873
70465,868477
70466,740089
70467,665553
70468,625789
70469,681976
70470,2192261
70471,199155
70472,1585459
70473,2411771
70474,1118439
70475,438571
70476,1623233
70477,383816
70478,1922052
70479,294177
70480,1929511
70481,1921451
70482,1069925
70483,792139
70484,81348
70485,1429005
70486,214434
70487,366803
70488,1256082
70489,2745793
70490,2304507
70491,2078750
70492,2070636
70493,1960249
70494,1162369
70495,1027160
70496,2725620
70497,1095800
70498,2426821
70499,533129
70500,525131
70501,138500
70502,2201427
70503,2462964
70504,1814179
70505,1615124
70506,731310
70507,434948
70508,2817651
70509,897979
70510,2331613
70511,763865
70512,2813174
70513,1253146
70514,2585616
70515,2251710
70516,1725770
70517,1157909
70518,522145
70519,2452223
70520,529981
70521,1428413
70522,2143502
70523,2667645
70524,2689910
70525,740359
70526,798187
70527,2794118
70528,1087618
70529,2760143
70530,1718844
70531,1976128
70532,361320
70533,422448
70534,1824060
70535,2376716
70536,2756195
70537,2537501
70538,2740404
70539,1257703
70540,2204858
70541,2195477
70542,2719220
70543,2198551
70544,772984
70545,201624
70546,2512000
70547,616545
70548,169324
70549,2339673
70550,2520572
70551,1059264
70552,850176
70553,774316
70554,784589
70555,587290
70556,571064
70557,457174
70558,56947
70559,2350680
70560,226021
70561,2447821
70562,2243274
70563,1150887
70564,2033852
70565,2021285
70566,1816984
70567,1716726
70568,1683466
70569,486593
70570,498029
70571,1842241
70572,2280554
70573,827525
70574,600514
70575,2309923
70576,1800770
70577,1475608
70578,27505
70579,1584004
70580,350548
70581,2009901
70582,1758871
70583,1729781
70584,439744
70585,1897824
70586,1982755
70587,1325613
70588,2761844
70589,2346337
70590,1066967
70591,918934
70592,152639
70593,1766468
70594,1870695
70595,2569166
70596,1912748
70597,2781879
70598,2433317
70599,2795093
70600,2240630
70601,2149773
70602,1705210
70603,53908
70604,2813898
70605,2737351
70606,2082698
70607,1214711
70608,462659
70609,1132548
70610,1930772
70611,798297
70612,1199597
70613,2671569
70614,1172766
70615,81927
70616,354922
70617,1887520
70618,183559
70619,2670677
70620,1833576
70621,1265783
70622,2449774
70623,2698955
70624,436377
70625,2612229
70626,1002932
70627,2796602
70628,2595564
70629,2536808
70630,2494509
70631,26889
70632,96128
70633,1927803
70634,479678
70635,484129
70636,521568
70637,1108094
70638,1767381
70639,1161571
70640,1264347
70641,1277679
70642,398213
70643,470714
70644,737334
70645,957782
70646,1045497
70647,1049054
70648,1202784
70649,1467337
70650,1643896
70651,1817433
70652,2228512
70653,2429076
70654,2707991
70655,2747318
70656,657356
70657,800209
70658,55931
70659,232659
70660,2473631
70661,506073
70662,1695967
70663,1795045
70664,1978170
70665,2615244
70666,769844
70667,1838915
70668,1928816
70669,26414
70670,427206
70671,877336
70672,2011569
70673,1103016
70674,2375759
70675,591342
70676,306724
70677,2632033
70678,466558
70679,269735
70680,1153952
70681,2087200
70682,1326336
70683,1531941
70684,1867836
70685,850017
70686,2273834
70687,2009175
70688,37601
70689,1333071
70690,329179
70691,911996
70692,1038615
70693,2075575
70694,2508567
70695,8010
70696,1100266
70697,1346073
70698,608507
70699,1240815
70700,149416
70701,1942979
70702,1802809
70703,672211
70704,541543
70705,907366
70706,490376
70707,400737
70708,1218697
70709,293152
70710,1332558
70711,257689
70712,1384222
70713,172358
70714,159417
70715,1849956
70716,1977874
70717,2002092
70718,2041527
70719,643008
70720,2247124
70721,2310010
70722,2338718
70723,2436335
70724,1320931
70725,2047251
70726,2057010
70727,1563845
70728,1914260
70729,729100
70730,2197153
70731,1567426
70732,1619035
70733,2571171
70734,2610260
70735,1830501
70736,421842
70737,2833696
70738,1367707
70739,1867757
70740,765520
70741,676965
70742,1998464
70743,1982400
70744,2627372
70745,1720089
70746,2130750
70747,2330859
70748,2784717
70749,1806519
70750,1410459
70751,1075518
70752,1351590
70753,372259
70754,2598919
70755,1697794
70756,295490
70757,1970797
70758,864036
70759,2737634
70760,2331730
70761,2261290
70762,2234476
70763,274302
70764,2229669
70765,330936
70766,372882
70767,588516
70768,1732140
70769,885285
70770,2461996
70771,1359930
70772,353578
70773,2155225
70774,219423
70775,2052514
70776,1899920
70777,12048
70778,832422
70779,1593723
70780,1601401
70781,994611
70782,2300544
70783,600208
70784,930914
70785,2478979
70786,932654
70787,2336045
70788,588468
70789,2753185
70790,2734866
70791,842429
70792,20989
70793,2408436
70794,2611108
70795,1941616
70796,684476
70797,1537958
70798,1756315
70799,1304388
70800,1930613
70801,2027327
70802,336132
70803,2352122
70804,1027428
70805,241475
70806,1354091
70807,1101436
70808,469683
70809,2523788
70810,1705977
70811,2002916
70812,2057283
70813,366289
70814,2261937
70815,2119618
70816,2763761
70817,1591020
70818,2800708
70819,592172
70820,498644
70821,2104062
70822,892998
70823,630535
70824,2750984
70825,313570
70826,679373
70827,562244
70828,933698
70829,2413131
70830,2267903
70831,1274480
70832,1367964
70833,1703179
70834,1653969
70835,1222844
70836,2054431
70837,421209
70838,2395828
70839,1231221
70840,1903982
70841,1644127
70842,1914911
70843,64368
70844,642649
70845,5844
70846,2388995
70847,2767110
70848,1927358
70849,2652049
70850,1437415
70851,1576145
70852,613840
70853,845430
70854,2815288
70855,2729607
70856,1767717
70857,133040
70858,348526
70859,621824
70860,1935969
70861,4462
70862,1746711
70863,1902
70864,1660778
70865,915054
70866,232581
70867,472351
70868,536455
70869,968227
70870,1177682
70871,2454583
70872,2402252
70873,1756957
70874,306814
70875,551019
70876,2508550
70877,85626
70878,359087
70879,1078496
70880,686151
70881,652935
70882,1418116
70883,1454772
70884,2000211
70885,1702283
70886,374266
70887,2252386
70888,2681079
70889,2505576
70890,1791129
70891,1807808
70892,2088477
70893,2162092
70894,859082
70895,2093355
70896,2035263
70897,2061450
70898,30651
70899,2424060
70900,2266090
70901,2146860
70902,92579
70903,2833675
70904,2386808
70905,1435340
70906,928466
70907,2416855
70908,255067
70909,44816
70910,2014658
70911,1477089
70912,425507
70913,383235
70914,1433353
70915,1192814
70916,508653
70917,343788
70918,1907138
70919,2282886
70920,2711047
70921,1580568
70922,592839
70923,2446959
70924,1190895
70925,1251759
70926,742495
70927,1431701
70928,2093062
70929,252577
70930,2768603
70931,1266789
70932,1055834
70933,1904191
70934,1898887
70935,1325773
70936,1808131
70937,1552310
70938,1237776
70939,1668078
70940,1819801
70941,804191
70942,692636
70943,1881096
70944,40655
70945,2175700
70946,2164858
70947,654194
70948,1562094
70949,492085
70950,1962486
70951,902697
70952,1509132
70953,2123317
70954,479200
70955,2232054
70956,735383
70957,1437417
70958,1158657
70959,2728458
70960,2742225
70961,2341958
70962,2655480
70963,1035377
70964,2072874
70965,959082
70966,1353492
70967,1258335
70968,1748906
70969,2001543
70970,2524150
70971,1226318
70972,582206
70973,295059
70974,94135
70975,2041994
70976,1765027
70977,1583474
70978,879911
70979,1002083
70980,24117
70981,2797210
70982,1998593
70983,2700565
70984,1433507
70985,1375040
70986,1271630
70987,1148684
70988,1369467
70989,365533
70990,1043828
70991,1037490
70992,2713996
70993,2689185
70994,2461131
70995,2600859
70996,703004
70997,971656
70998,681295
70999,1017347
71000,1014032
71001,880283
71002,1048582
71003,1092345
71004,1158834
71005,416274
71006,1420909
71007,1445949
71008,1651565
71009,1090402
71010,692333
71011,681359
71012,1823149
71013,1925180
71014,2367069
71015,311418
71016,2721860
71017,2238312
71018,2276784
71019,2511635
71020,2379866
71021,2807212
71022,588290
71023,2331006
71024,1117524
71025,2279336
71026,488899
71027,412330
71028,1376156
71029,2442500
71030,1220826
71031,2108712
71032,1962463
71033,1862395
71034,1584276
71035,1314883
71036,344081
71037,2741406
71038,2579072
71039,2444591
71040,2370429
71041,1821568
71042,1805559
71043,1751223
71044,1450745
71045,641178
71046,554428
71047,144180
71048,1202382
71049,2577363
71050,834025
71051,984609
71052,562096
71053,2090581
71054,2527175
71055,2742896
71056,1733071
71057,474533
71058,987933
71059,1409557
71060,706875
71061,880305
71062,2501783
71063,1839474
71064,1612263
71065,1315263
71066,1155158
71067,242323
71068,2381344
71069,2322462
71070,601132
71071,2256022
71072,669622
71073,2203545
71074,1429240
71075,2499383
71076,2492952
71077,2155817
71078,1219992
71079,1120197
71080,2228358
71081,1664707
71082,1888531
71083,2413256
71084,2287859
71085,1568212
71086,2313830
71087,528428
71088,2612215
71089,2687118
71090,663927
71091,2777237
71092,1401275
71093,1944018
71094,1888581
71095,1979266
71096,2276805
71097,2332086
71098,1999024
71099,1840836
71100,771844
71101,2196463
71102,406129
71103,810414
71104,1072884
71105,2402273
71106,2506857
71107,2561562
71108,66775
71109,1893545
71110,2774613
71111,1205356
71112,318465
71113,2771928
71114,826950
71115,2207757
71116,1994056
71117,2391656
71118,2719989
71119,340987
71120,47817
71121,214715
71122,1591854
71123,2758290
71124,143493
71125,1661555
71126,2164751
71127,309368
71128,594162
71129,777045
71130,125849
71131,1622401
71132,2526240
71133,2824146
71134,2505431
71135,2578500
71136,2535436
71137,2451061
71138,2161723
71139,2152295
71140,1406646
71141,966919
71142,852794
71143,837528
71144,566453
71145,531683
71146,2478185
71147,2751893
71148,2764159
71149,1171612
71150,2280653
71151,895917
71152,1250476
71153,1274238
71154,1371576
71155,857677
71156,624224
71157,1624090
71158,2565583
71159,1804062
71160,2618122
71161,881164
71162,2373591
71163,2482743
71164,2416668
71165,1764158
71166,2406005
71167,1067506
71168,949254
71169,1213390
71170,1185531
71171,446340
71172,1755218
71173,1354703
71174,1825006
71175,967945
71176,740183
71177,1360149
71178,264389
71179,361814
71180,2233272
71181,348232
71182,456553
71183,1441084
71184,2764140
71185,2248488
71186,1908041
71187,2189677
71188,1718922
71189,1090273
71190,667473
71191,268747
71192,1277270
71193,26187
71194,968868
71195,203684
71196,900137
71197,1466579
71198,312903
71199,2659957
71200,2138326
71201,1511755
71202,1364638
71203,1671149
71204,1533987
71205,105623
71206,2656931
71207,970165
71208,1463669
71209,1702472
71210,2642393
71211,1940509
71212,2751552
71213,356678
71214,554498
71215,1419263
71216,605167
71217,515133
71218,2000453
71219,332079
71220,1482956
71221,274885
71222,1046648
71223,1147408
71224,1705918
71225,1831723
71226,2382358
71227,2630362
71228,621430
71229,2834579
71230,1864864
71231,1856634
71232,1526110
71233,1726544
71234,840048
71235,74537
71236,458438
71237,54060
71238,104491
71239,2450386
71240,2625936
71241,2403184
71242,2642492
71243,1771019
71244,472013
71245,1518171
71246,2556393
71247,2056514
71248,1804714
71249,1369864
71250,1459037
71251,1993078
71252,931478
71253,1471400
71254,1974541
71255,2514194
71256,1961061
71257,85966
71258,2057715
71259,1597835
71260,1572293
71261,2725319
71262,1965397
71263,442118
71264,316544
71265,2662280
71266,140220
71267,161360
71268,221904
71269,247152
71270,247525
71271,2307399
71272,260662
71273,2197233
71274,2060040
71275,586799
71276,2012770
71277,656579
71278,662412
71279,684130
71280,1782056
71281,1766684
71282,1726808
71283,1631010
71284,813932
71285,866612
71286,1369193
71287,953084
71288,975943
71289,1313155
71290,1016763
71291,1019073
71292,1272450
71293,1187687
71294,1125474
71295,1164718
71296,1119485
71297,1020577
71298,1528474
71299,1538462
71300,993705
71301,957443
71302,1594297
71303,845851
71304,1872787
71305,1986151
71306,2091999
71307,2032198
71308,637302
71309,2070748
71310,2161111
71311,561468
71312,2211599
71313,2243055
71314,2353218
71315,2355008
71316,2394806
71317,248127
71318,156827
71319,83285
71320,2622732
71321,20386
71322,18962
71323,2372269
71324,1228322
71325,2796713
71326,691671
71327,2777847
71328,2494321
71329,2354393
71330,492340
71331,1448394
71332,1649858
71333,273286
71334,2173860
71335,638398
71336,785331
71337,1460192
71338,687094
71339,340176
71340,2333386
71341,375532
71342,1960885
71343,2443046
71344,1962914
71345,1503518
71346,2780992
71347,592316
71348,2832944
71349,489769
71350,1978356
71351,1751231
71352,2528490
71353,1273494
71354,461987
71355,1657686
71356,1641364
71357,608951
71358,2706528
71359,2523848
71360,1397259
71361,1830948
71362,2011818
71363,2760623
71364,1372732
71365,1420576
71366,2427641
71367,2773896
71368,2570152
71369,1491352
71370,211210
71371,1945
71372,255094
71373,1487627
71374,989524
71375,786470
71376,2613682
71377,716416
71378,1939821
71379,2229032
71380,1470828
71381,520019
71382,536149
71383,92551
71384,2709909
71385,2272232
71386,954316
71387,1969965
71388,1511931
71389,1035714
71390,1166535
71391,448925
71392,2658219
71393,1617177
71394,1920026
71395,788648
71396,2505761
71397,129111
71398,224644
71399,275026
71400,441937
71401,857126
71402,1044263
71403,1444975
71404,1461031
71405,1640586
71406,2237985
71407,1234930
71408,2500071
71409,1496152
71410,195129
71411,2027621
