idx,user_id
23512,277782
23513,2233310
23514,1892322
23515,2099712
23516,551173
23517,443967
23518,2029441
23519,2326270
23520,1951181
23521,270764
23522,2665141
23523,2613090
23524,73733
23525,2704654
23526,2072400
23527,161134
23528,2980114
23529,1885580
23530,1354433
23531,946553
23532,436027
23533,388697
23534,557075
23535,645287
23536,2396788
23537,1548238
23538,1643891
23539,149336
23540,1779891
23541,1999550
23542,1384907
23543,1221240
23544,2490619
23545,1081143
23546,814712
23547,846189
23548,2762759
23549,470741
23550,2057210
23551,2869855
23552,191712
23553,609025
23554,989347
23555,2153779
23556,30774
23557,2748160
23558,1725501
23559,1794751
23560,2154306
23561,370588
23562,1176087
23563,757982
23564,2759703
23565,2358172
23566,1987493
23567,2168595
23568,1678709
23569,637565
23570,1058715
23571,745630
23572,2303866
23573,2264680
23574,366292
23575,1700699
23576,2887731
23577,609200
23578,72750
23579,283407
23580,1138828
23581,1665164
23582,2979001
23583,127601
23584,2740772
23585,1825002
23586,1758356
23587,1307726
23588,16575
23589,1529896
23590,1245362
23591,1121344
23592,2498281
23593,1860720
23594,757678
23595,299136
23596,1862356
23597,1521861
23598,1861667
23599,2367777
23600,562101
23601,1951942
23602,2514338
23603,640482
23604,1047817
23605,1904150
23606,2057195
23607,310341
23608,2600843
23609,542910
23610,1101411
23611,939118
23612,1073840
23613,1273751
23614,2051312
23615,1538599
23616,1103234
23617,2542359
23618,2584902
23619,2476909
23620,2456870
23621,2129278
23622,2693902
23623,2059700
23624,593829
23625,2641859
23626,904846
23627,2289478
23628,1632614
23629,966395
23630,1944914
23631,2776087
23632,2339145
23633,1087472
23634,2417925
23635,2922883
23636,2820197
23637,2419616
23638,1562728
23639,2652125
23640,1842743
23641,1102167
23642,917512
23643,2903788
23644,2872124
23645,2663767
23646,2261568
23647,2465129
23648,1135779
23649,1791020
23650,469933
23651,347204
23652,10522
23653,224374
23654,2833246
23655,829206
23656,2116155
23657,2772816
23658,1454746
23659,2569380
23660,2477498
23661,1683316
23662,2688386
23663,1550086
23664,531422
23665,507646
23666,2825241
23667,547091
23668,1907866
23669,1740800
23670,1121701
23671,2375081
23672,1775647
23673,2089613
23674,917445
23675,724711
23676,1296884
23677,1961806
23678,820555
23679,1257137
23680,1548696
23681,2160037
23682,2189160
23683,1910575
23684,444395
23685,474202
23686,23186
23687,2223351
23688,1397691
23689,1355755
23690,1439372
23691,439056
23692,1528938
23693,832285
23694,773998
23695,439131
23696,2777058
23697,399520
23698,2810224
23699,2879585
23700,2582239
23701,712177
23702,1006791
23703,92838
23704,1537650
23705,2864954
23706,2230515
23707,2234568
23708,403497
23709,544955
23710,2552069
23711,113040
23712,1005053
23713,2901980
23714,2349636
23715,2035525
23716,2782930
23717,2675235
23718,1869439
23719,21232
23720,2458838
23721,2373320
23722,265424
23723,1729756
23724,2658992
23725,1015796
23726,1789610
23727,990853
23728,1887337
23729,1580887
23730,1388487
23731,1259045
23732,1307022
23733,1206398
23734,1603721
23735,1315928
23736,1257455
23737,2977853
23738,1095142
23739,1607163
23740,1167790
23741,369388
23742,942348
23743,1345520
23744,852293
23745,329849
23746,835638
23747,1394783
23748,1438080
23749,195553
23750,1899580
23751,1353271
23752,964464
23753,2480753
23754,1642829
23755,1243893
23756,2083900
23757,2891439
23758,1788308
23759,1155523
23760,94336
23761,2343878
23762,2585659
23763,307380
23764,2140851
23765,2692183
23766,2483486
23767,1404246
23768,2878456
23769,411737
23770,637981
23771,1317128
23772,1613229
23773,245189
23774,2766370
23775,1868408
23776,1341771
23777,3251
23778,288390
23779,2077943
23780,2142610
23781,1978268
23782,2388123
23783,2531447
23784,2185782
23785,226190
23786,1443236
23787,1128331
23788,2508346
23789,1504497
23790,555852
23791,754939
23792,2538629
23793,2983976
23794,1393421
23795,938311
23796,1834858
23797,2195515
23798,1420702
23799,1515293
23800,1050057
23801,875816
23802,1262634
23803,1121809
23804,1603043
23805,802553
23806,2469497
23807,99972
23808,814232
23809,2965201
23810,1692162
23811,599007
23812,487057
23813,1178279
23814,2150472
23815,2286347
23816,838148
23817,614494
23818,1768413
23819,333580
23820,1051441
23821,2628388
23822,2691978
23823,2917932
23824,2482765
23825,1303164
23826,469392
23827,499123
23828,2639885
23829,2476599
23830,165844
23831,1554044
23832,2056348
23833,1829670
23834,2226347
23835,932250
23836,246212
23837,2050257
23838,2149689
23839,490601
23840,1441816
23841,1179306
23842,1971737
23843,772123
23844,2090294
23845,1178238
23846,1618829
23847,831840
23848,2140403
23849,73471
23850,29056
23851,677667
23852,1092722
23853,2078876
23854,323495
23855,2530761
23856,2011531
23857,548027
23858,806981
23859,266484
23860,1883939
23861,2478551
23862,1378830
23863,1709866
23864,245879
23865,435249
23866,1162615
23867,585874
23868,873903
23869,1382325
23870,245683
23871,1371456
23872,2184950
23873,1641346
23874,464352
23875,336917
23876,298686
23877,2626892
23878,2540219
23879,1371827
23880,951233
23881,104917
23882,2946694
23883,856968
23884,644068
23885,2100712
23886,1438898
23887,511389
23888,1435708
23889,1752100
23890,954649
23891,182027
23892,2909925
23893,2725931
23894,1546930
23895,425632
23896,1411234
23897,1733238
23898,2187689
23899,2288930
23900,51929
23901,2451389
23902,697029
23903,2877667
23904,2105228
23905,634887
23906,897511
23907,2103092
23908,1698077
23909,1767615
23910,1440884
23911,499322
23912,889818
23913,312282
23914,1284953
23915,1117847
23916,1056173
23917,2260074
23918,1512941
23919,2262506
23920,83465
23921,2885170
23922,2707588
23923,382688
23924,32676
23925,531964
23926,925527
23927,2200676
23928,2687795
23929,2595077
23930,2803008
23931,1822830
23932,1900098
23933,2359304
23934,1592608
23935,652166
23936,2346213
23937,280703
23938,1581833
23939,1654272
23940,1041937
23941,536622
23942,2535345
23943,625919
23944,1933830
23945,1242201
23946,2534872
23947,356729
23948,2243158
23949,1162886
23950,2671237
23951,1441474
23952,999525
23953,189065
23954,1352140
23955,828082
23956,221272
23957,848318
23958,2067264
23959,2573029
23960,1146907
23961,475799
23962,396527
23963,1139505
23964,1240688
23965,313446
23966,955334
23967,2316331
23968,1672971
23969,1188327
23970,2306981
23971,353051
23972,1045445
23973,69418
23974,2351464
23975,811425
23976,1519627
23977,2916655
23978,115891
23979,2493577
23980,2065243
23981,597412
23982,2649423
23983,1129699
23984,860747
23985,2846101
23986,1764588
23987,2957216
23988,444654
23989,744776
23990,482504
23991,48813
23992,1912884
23993,1455604
23994,264633
23995,2081149
23996,1759663
23997,426295
23998,517739
23999,2369205
24000,2373952
24001,2159132
24002,2096594
24003,1839644
24004,768615
24005,346515
24006,1173483
24007,2497907
24008,2060912
24009,993811
24010,1164984
24011,2866665
24012,2296588
24013,2657859
24014,1187265
24015,2713740
24016,663471
24017,1650598
24018,2546616
24019,1383822
24020,2232952
24021,2674602
24022,2714305
24023,1152770
24024,1829553
24025,1144183
24026,2950027
24027,93327
24028,884155
24029,2151028
24030,468334
24031,2448542
24032,166280
24033,1920985
24034,2082929
24035,2462611
24036,1691049
24037,350968
24038,1204141
24039,1146938
24040,2395092
24041,2528766
24042,2898809
24043,969643
24044,729229
24045,2003754
24046,2039245
24047,1415094
24048,597079
24049,2432722
24050,803119
24051,2664558
24052,2954599
24053,597673
24054,828477
24055,1940296
24056,1204291
24057,2632272
24058,756530
24059,2505758
24060,2893789
24061,1791740
24062,2855530
24063,1296888
24064,1491381
24065,360911
24066,1476631
24067,2237513
24068,2695235
24069,2390136
24070,2580735
24071,1687823
24072,70547
24073,2256234
24074,2516534
24075,1984341
24076,2062132
24077,1023777
24078,1689228
24079,1147634
24080,1679987
24081,1372649
24082,2869473
24083,2765030
24084,2383301
24085,1352913
24086,386421
24087,2699914
24088,890463
24089,830394
24090,498180
24091,322842
24092,2597509
24093,797680
24094,2962771
24095,1225557
24096,2352258
24097,2282031
24098,133417
24099,1063376
24100,9973
24101,2752573
24102,2535688
24103,450660
24104,1361121
24105,2580726
24106,524760
24107,246068
24108,1043863
24109,1394228
24110,543224
24111,1102563
24112,2724670
24113,2710520
24114,1343036
24115,26730
24116,246566
24117,2800279
24118,1085494
24119,154182
24120,498673
24121,2967472
24122,2152458
24123,199634
24124,2050312
24125,318782
24126,2953049
24127,1068821
24128,1353963
24129,1929515
24130,2702212
24131,2671946
24132,2574436
24133,2849745
24134,1880641
24135,1248909
24136,1917453
24137,2235874
24138,126516
24139,1126199
24140,1045859
24141,155747
24142,1756471
24143,2857101
24144,1118823
24145,2416021
24146,2617341
24147,2709586
24148,2411809
24149,2055746
24150,2569577
24151,251618
24152,2151343
24153,1813485
24154,992954
24155,2883846
24156,741440
24157,2889064
24158,2086589
24159,621531
24160,2574999
24161,763891
24162,596560
24163,1627359
24164,580855
24165,677608
24166,248122
24167,2892605
24168,1774697
24169,2086516
24170,2794826
24171,2759767
24172,1259170
24173,2288522
24174,2667516
24175,2503583
24176,1912883
24177,2280249
24178,2543256
24179,2679509
24180,675207
24181,2532610
24182,933606
24183,1095718
24184,1156879
24185,1643915
24186,714997
24187,2572206
24188,1471359
24189,2709211
24190,825595
24191,1026299
24192,1780087
24193,343719
24194,2767608
24195,2735167
24196,183187
24197,2634055
24198,2181366
24199,709709
24200,1546126
24201,1970620
24202,235463
24203,118441
24204,271324
24205,2650700
24206,2055987
24207,2129703
24208,2856617
24209,576584
24210,466646
24211,2764857
24212,2017887
24213,2327020
24214,2774402
24215,2039584
24216,804500
24217,79417
24218,601971
24219,1966889
24220,1631371
24221,724843
24222,2779967
24223,1152936
24224,2788015
24225,2472095
24226,2808671
24227,646366
24228,784045
24229,1045078
24230,1308723
24231,941626
24232,2196654
24233,946496
24234,2604912
24235,2841418
24236,338002
24237,1636232
24238,2165982
24239,1621612
24240,1800796
24241,999407
24242,1612214
24243,1110719
24244,477729
24245,1367125
24246,2698775
24247,1481246
24248,134471
24249,2789071
24250,1783698
24251,670834
24252,2795719
24253,1124295
24254,1871268
24255,2249834
24256,206745
24257,1671641
24258,615456
24259,319377
24260,325205
24261,1035817
24262,2803139
24263,2004585
24264,1580501
24265,1868803
24266,1319887
24267,1852235
24268,1793267
24269,2550555
24270,1925793
24271,61977
24272,1370714
24273,2674625
24274,2665712
24275,476634
24276,2545807
24277,1944937
24278,224060
24279,746320
24280,475043
24281,1008176
24282,569480
24283,787857
24284,1707665
24285,1487515
24286,2529951
24287,2622828
24288,1100537
24289,2211481
24290,427054
24291,1667793
24292,533580
24293,872141
24294,932569
24295,606934
24296,632933
24297,922939
24298,1358060
24299,20596
24300,2726589
24301,1136807
24302,2569242
24303,1963169
24304,1271888
24305,2508159
24306,2104381
24307,1667214
24308,2731163
24309,8886
24310,2208081
24311,2900553
24312,1436946
24313,930380
24314,1493452
24315,829897
24316,2917476
24317,2796598
24318,1706219
24319,1584397
24320,1581857
24321,1672653
24322,623636
24323,1499857
24324,1236972
24325,2442207
24326,1067254
24327,1757530
24328,2925756
24329,1786561
24330,1097921
24331,1473964
24332,896848
24333,20815
24334,1180384
24335,414472
24336,855407
24337,2602873
24338,1794619
24339,819472
24340,2345238
24341,912541
24342,2417778
24343,2090500
24344,2527269
24345,2707160
24346,460305
24347,1337130
24348,2382836
24349,2909599
24350,2310829
24351,738732
24352,1011555
24353,641336
24354,110294
24355,2772745
24356,2122521
24357,2154721
24358,1473445
24359,2126497
24360,974700
24361,244526
24362,1605624
24363,2129592
24364,2647594
24365,856464
24366,964963
24367,2471746
24368,670932
24369,1455014
24370,1077825
24371,2378024
24372,1695189
24373,2163223
24374,1986369
24375,2750733
24376,2214443
24377,2584451
24378,691455
24379,2638706
24380,2886964
24381,2337567
24382,2193211
24383,806179
24384,917423
24385,1967068
24386,2483309
24387,2049353
24388,2405130
24389,2969738
24390,2659713
24391,1605745
24392,629383
24393,1639721
24394,2327200
24395,1666044
24396,323425
24397,1917696
24398,220360
24399,2056205
24400,2968110
24401,1554852
24402,2220177
24403,2744890
24404,2572471
24405,656930
24406,2088916
24407,58784
24408,1031241
24409,540872
24410,126000
24411,2182767
24412,1012096
24413,2215895
24414,2023861
24415,2546990
24416,256588
24417,2237292
24418,2709648
24419,2439929
24420,2594890
24421,1636559
24422,287882
24423,2838367
24424,1385430
24425,2837441
24426,562535
24427,1117253
24428,2245929
24429,2109900
24430,960898
24431,2261941
24432,1916482
24433,1928117
24434,1029012
24435,2420233
24436,2100929
24437,2539709
24438,117355
24439,2490434
24440,2949080
24441,496959
24442,2308945
24443,259751
24444,897927
24445,1716264
24446,2442666
24447,2276932
24448,2722701
24449,2732331
24450,2736789
24451,45357
24452,1671573
24453,347470
24454,670276
24455,2721941
24456,2975192
24457,478034
24458,1381093
24459,2137402
24460,182123
24461,1385620
24462,514199
24463,887526
24464,640184
24465,301247
24466,1108794
24467,403392
24468,2305187
24469,2209390
24470,1491348
24471,2223116
24472,1833198
24473,1374440
24474,1222828
24475,831554
24476,1787677
24477,1023032
24478,731692
24479,522822
24480,2904879
24481,1835834
24482,100426
24483,280446
24484,315657
24485,1853291
24486,1820431
24487,2961211
24488,268376
24489,2615769
24490,2421802
24491,429891
24492,1426776
24493,1724509
24494,1952167
24495,1311946
24496,1588346
24497,2930205
24498,530832
24499,2316349
24500,2327449
24501,2701202
24502,2882660
24503,2882451
24504,496499
24505,1617875
24506,603450
24507,197420
24508,1255236
24509,238260
24510,50276
24511,2394613
24512,2203735
24513,364691
24514,1060929
24515,1203721
24516,2958978
24517,1081966
24518,2441363
24519,1003169
24520,1053459
24521,2869979
24522,544810
24523,703949
24524,1452616
24525,2806212
24526,1862688
24527,2451634
24528,50816
24529,1144684
24530,226148
24531,458506
24532,421161
24533,408554
24534,1473112
24535,1432424
24536,1384503
24537,1652084
24538,2005179
24539,548829
24540,671199
24541,1801971
24542,488701
24543,400560
24544,258876
24545,1590403
24546,2869759
24547,487620
24548,428715
24549,1700205
24550,638060
24551,1063560
24552,2467089
24553,2531454
24554,2574518
24555,2358721
24556,594669
24557,1822588
24558,2713703
24559,2342886
24560,2648027
24561,178000
24562,2150662
24563,2769562
24564,2771257
24565,2260356
24566,48884
24567,1210828
24568,2067992
24569,1413066
24570,416956
24571,2979851
24572,1929206
24573,227013
24574,1122408
24575,299395
24576,2774940
24577,2068940
24578,1091363
24579,21542
24580,848462
24581,2417116
24582,1829083
24583,369649
24584,173245
24585,389444
24586,490975
24587,1657988
24588,932245
24589,1328528
24590,2736736
24591,1589954
24592,672949
24593,1824179
24594,1677554
24595,1589246
24596,2022235
24597,2062840
24598,1990434
24599,53121
24600,2691003
24601,1723208
24602,926696
24603,2414271
24604,1425335
24605,645163
24606,30471
24607,2329529
24608,1322124
24609,2314178
24610,2816381
24611,2634511
24612,2249561
24613,347855
24614,1543782
24615,1577778
24616,1524034
24617,1787498
24618,503836
24619,1649854
24620,1318034
24621,384409
24622,2239715
24623,399489
24624,739060
24625,1406926
24626,1554456
24627,1877334
24628,109809
24629,2925288
24630,84644
24631,758654
24632,1824391
24633,859096
24634,1840518
24635,1612479
24636,2178344
24637,2469817
24638,2094044
24639,1324097
24640,685813
24641,2118255
24642,99451
24643,2414751
24644,2113071
24645,1988843
24646,1011438
24647,2651141
24648,1170463
24649,2849879
24650,1905068
24651,1970899
24652,8971
24653,1172638
24654,2406099
24655,1630298
24656,1778273
24657,13753
24658,1111860
24659,749798
24660,279946
24661,1615495
24662,797529
24663,752085
24664,1852753
24665,2389199
24666,2187052
24667,2707367
24668,907400
24669,2616347
24670,2479655
24671,2764030
24672,1718142
24673,1046557
24674,2971365
24675,462947
24676,282546
24677,2874973
24678,1561598
24679,2033076
24680,2251057
24681,1320737
24682,2868957
24683,1928224
24684,2699843
24685,1072906
24686,2113507
24687,1010849
24688,1753982
24689,1822456
24690,1052102
24691,2056732
24692,167292
24693,235639
24694,306909
24695,1531772
24696,1618990
24697,1277453
24698,2184375
24699,2263722
24700,2624643
24701,1579268
24702,1282777
24703,857425
24704,651964
24705,421329
24706,1051621
24707,1247032
24708,1835821
24709,947982
24710,2948361
24711,1263816
24712,2584174
24713,2753966
24714,2210106
24715,387703
24716,2761117
24717,1657236
24718,1299445
24719,466271
24720,56423
24721,2784489
24722,357683
24723,2231943
24724,1235828
24725,2302663
24726,1042679
24727,2003031
24728,2086716
24729,773083
24730,1990907
24731,1351706
24732,145838
24733,2692532
24734,2125130
24735,2136483
24736,2397934
24737,168880
24738,7279
24739,3215
24740,2303731
24741,2591070
24742,1933371
24743,1993576
24744,604607
24745,2215393
24746,189411
24747,2363433
24748,2971394
24749,2028441
24750,377579
24751,707678
24752,1933435
24753,1553600
24754,267027
24755,1250186
24756,232625
24757,1464995
24758,101656
24759,1906305
24760,1608100
24761,2508466
24762,341045
24763,1779406
24764,109934
24765,1631845
24766,184540
24767,577427
24768,273506
24769,2683311
24770,1352303
24771,1701177
24772,1759268
24773,505894
24774,2226785
24775,2182287
24776,1790707
24777,1156390
24778,122914
24779,1992106
24780,1959525
24781,965770
24782,2766736
24783,1626356
24784,1692535
24785,87569
24786,1187247
24787,1936821
24788,770444
24789,668369
24790,2900331
24791,679592
24792,409521
24793,1859649
24794,2293795
24795,905961
24796,2256117
24797,1232253
24798,2043757
24799,1673907
24800,130853
24801,1158348
24802,2715625
24803,2060797
24804,1245178
24805,2218950
24806,1289378
24807,2324786
24808,969560
24809,633892
24810,169786
24811,747142
24812,2840975
24813,1364979
24814,1306107
24815,1756960
24816,1216672
24817,1358170
24818,2193723
24819,1676079
24820,1706071
24821,95278
24822,2696555
24823,1486172
24824,2305795
24825,101666
24826,228375
24827,1464980
24828,1389631
24829,798527
24830,624793
24831,199649
24832,603103
24833,295245
24834,2893021
24835,1967466
24836,756900
24837,1764070
24838,1559651
24839,1252357
24840,1818475
24841,366779
24842,977056
24843,2948165
24844,873269
24845,629751
24846,1725169
24847,728093
24848,748417
24849,1375539
24850,1878688
24851,781955
24852,2779034
24853,1213526
24854,159906
24855,1196601
24856,1720533
24857,848823
24858,2082757
24859,2255561
24860,2480693
24861,723577
24862,344738
24863,1756159
24864,2684219
24865,400123
24866,2615941
24867,1657606
24868,2318539
24869,1491384
24870,581569
24871,2593292
24872,1135655
24873,1494310
24874,1918285
24875,640661
24876,2724826
24877,1800814
24878,35604
24879,1890061
24880,2858989
24881,99109
24882,2173154
24883,1331650
24884,597706
24885,428525
24886,2583397
24887,2771479
24888,751705
24889,958068
24890,1669319
24891,374487
24892,2322300
24893,2400153
24894,830641
24895,371651
24896,2181736
24897,1305783
24898,657892
24899,1393766
24900,1433084
24901,250448
24902,1583026
24903,2200399
24904,2078360
24905,871058
24906,1164259
24907,2952348
24908,1866723
24909,2514821
24910,170601
24911,1472479
24912,2268260
24913,48463
24914,2445824
24915,1696530
24916,2222005
24917,1525212
24918,2890543
24919,2584532
24920,1486678
24921,1967175
24922,2369552
24923,2194290
24924,1220687
24925,2032371
24926,546889
24927,375919
24928,2942070
24929,2303735
24930,896011
24931,1581499
24932,675061
24933,1113993
24934,2273525
24935,1181090
24936,71022
24937,815720
24938,947604
24939,2193694
24940,1177301
24941,1581814
24942,2055683
24943,2101427
24944,2684670
24945,1875396
24946,531675
24947,1882102
24948,1618873
24949,2972996
24950,699499
24951,735520
24952,1431826
24953,876508
24954,371691
24955,2658266
24956,175682
24957,10012
24958,1039175
24959,998979
24960,105351
24961,2423150
24962,2060371
24963,1501343
24964,2005396
24965,2740461
24966,2243047
24967,682033
24968,1612687
24969,1807044
24970,1021163
24971,1924294
24972,2567286
24973,2903265
24974,2723050
24975,106510
24976,2238569
24977,2882332
24978,2475434
24979,2868281
24980,2455076
24981,1531600
24982,866183
24983,1019006
24984,842576
24985,2818401
24986,1572084
24987,907470
24988,452813
24989,656212
24990,206365
24991,2953461
24992,782106
24993,189911
24994,1500501
24995,1115476
24996,1998306
24997,992459
24998,2311784
24999,1053407
25000,1217752
25001,1731004
25002,2933448
25003,2778868
25004,56610
25005,2495588
25006,2423443
25007,502953
25008,1001539
25009,2218263
25010,2661941
25011,1053280
25012,2080945
25013,2264711
25014,2748913
25015,1612226
25016,538638
25017,1213227
25018,1888407
25019,1132528
25020,2463926
25021,2627920
25022,2886196
25023,1220990
25024,2972715
25025,183924
25026,830871
25027,2113656
25028,2893498
25029,255067
25030,1593207
25031,2373706
25032,1705665
25033,1202137
25034,1358906
25035,2052859
25036,1257632
25037,2314914
25038,2020200
25039,1368090
25040,1195957
25041,2195297
25042,1197440
25043,1445810
25044,58737
25045,1322965
25046,2180943
25047,324614
25048,970042
25049,1025533
25050,1473567
25051,267337
25052,5112
25053,2633142
25054,2472610
25055,2542011
25056,788331
25057,1452081
25058,1924481
25059,629710
25060,2616058
25061,665857
25062,254634
25063,713732
25064,1313022
25065,2119652
25066,419387
25067,319051
25068,1755393
25069,1772482
25070,2839614
25071,1885872
25072,1576846
25073,2120849
25074,844721
25075,1035540
25076,2484820
25077,1522373
25078,602319
25079,2397686
25080,355941
25081,2052259
25082,435879
25083,1270596
25084,1588479
25085,2560578
25086,2876776
25087,189264
25088,164502
25089,714297
25090,1550056
25091,641460
25092,2794394
25093,2666597
25094,2968164
25095,1558855
25096,764893
25097,406981
25098,2570387
25099,646053
25100,667419
25101,66379
25102,2550380
25103,1933947
25104,2568805
25105,1628603
25106,2398211
25107,361132
25108,1331998
25109,2376488
25110,6369
25111,181444
25112,1739895
25113,2250697
25114,684254
25115,956951
25116,2961217
25117,2050790
25118,37264
25119,2269749
25120,2797451
25121,639807
25122,1585252
25123,122728
25124,2567972
25125,2379593
25126,2469357
25127,68831
25128,1010543
25129,562769
25130,2073993
25131,43421
25132,2891098
25133,1936026
25134,2749333
25135,2167590
25136,1690113
25137,2303701
25138,496550
25139,58250
25140,1051337
25141,1637268
25142,1861966
25143,2775138
25144,156731
25145,972708
25146,13335
25147,971248
25148,2788256
25149,2912636
25150,1436956
25151,2096887
25152,2674830
25153,729385
25154,1917282
25155,2689012
25156,535894
25157,1148886
25158,1978295
25159,1956837
25160,1952806
25161,1181674
25162,1951076
25163,2369556
25164,1596009
25165,2907174
25166,2196851
25167,2188039
25168,2348600
25169,1921744
25170,2607428
25171,2131213
25172,2299318
25173,2979268
25174,2144649
25175,2647256
25176,307190
25177,324402
25178,1930916
25179,1340602
25180,2048195
25181,2882677
25182,1014915
25183,538430
25184,734412
25185,2743695
25186,1270919
25187,2516880
25188,193873
25189,1173585
25190,1850841
25191,2345069
25192,2930007
25193,1123283
25194,2854910
25195,1276658
25196,1228244
25197,944375
25198,2377684
25199,1133484
25200,1386132
25201,1941231
25202,2565842
25203,1445829
25204,1632913
25205,901450
25206,2922198
25207,65219
25208,1257356
25209,818680
25210,1872263
25211,335265
25212,207129
25213,1365999
25214,1722467
25215,2625793
25216,1736936
25217,1483363
25218,1066284
25219,284727
25220,2220537
25221,2073797
25222,520365
25223,1720886
25224,1313330
25225,1667807
25226,292016
25227,1507853
25228,1085216
25229,2450261
25230,794684
25231,1912351
25232,2598439
25233,2450971
25234,18114
25235,970361
25236,472668
25237,603225
25238,2651590
25239,2784676
25240,1182663
25241,813619
25242,627546
25243,1362298
25244,2685606
25245,1361008
25246,2734621
25247,2691826
25248,617966
25249,2380181
25250,115954
25251,2328408
25252,1838018
25253,949534
25254,2855814
25255,214429
25256,1383952
25257,572014
25258,68289
25259,1818435
25260,2564954
25261,2970052
25262,111878
25263,2392920
25264,1212133
25265,394528
25266,2148321
25267,1522591
25268,1148856
25269,253505
25270,1409911
25271,1401357
25272,1910180
25273,10131
25274,2746013
25275,71808
25276,2169553
25277,2711506
25278,1793453
25279,1827577
25280,857474
25281,2109662
25282,716813
25283,1812823
25284,2942796
25285,2761497
25286,1106586
25287,1574270
25288,1982873
25289,1991963
25290,2801990
25291,151953
25292,2269882
25293,2036597
25294,1224131
25295,1769598
25296,1451437
25297,392183
25298,388400
25299,1222750
25300,950745
25301,1733250
25302,602263
25303,2732205
25304,2263289
25305,386798
25306,2017944
25307,1835376
25308,682867
25309,453628
25310,1503042
25311,489449
25312,339737
25313,2042379
25314,563973
25315,1439803
25316,2339912
25317,1680148
25318,2284249
25319,1693840
25320,879158
25321,2414171
25322,1365816
25323,2175248
25324,586952
25325,1179018
25326,2562120
25327,2378718
25328,2237471
25329,619791
25330,404231
25331,2554299
25332,2108529
25333,2765574
25334,67921
25335,949796
25336,1288794
25337,103182
25338,65447
25339,1880063
25340,2843211
25341,486955
25342,722221
25343,2422556
25344,1766127
25345,1654629
25346,581823
25347,2820844
25348,1094140
25349,2715399
25350,745508
25351,515742
25352,102145
25353,643231
25354,476781
25355,1766995
25356,1014194
25357,1998425
25358,437070
25359,922716
25360,1930647
25361,2879858
25362,1123400
25363,1162407
25364,2383443
25365,558598
25366,2785829
25367,918572
25368,1516278
25369,1657119
25370,2680377
25371,1791314
25372,2695661
25373,182868
25374,861537
25375,1748637
25376,1092935
25377,1417502
25378,317049
25379,27707
25380,89115
25381,1966085
25382,1684079
25383,705407
25384,2766157
25385,2286024
25386,431458
25387,651191
25388,2117780
25389,1164025
25390,533629
25391,1412637
25392,2006099
25393,908635
25394,176784
25395,1307860
25396,1887523
25397,1379116
25398,386273
25399,1411584
25400,137168
25401,1140007
25402,2567063
25403,908352
25404,2754629
25405,1280801
25406,1221477
25407,1031938
25408,1439392
25409,2092978
25410,1982855
25411,292421
25412,2293158
25413,979290
25414,2006283
25415,530115
25416,2280841
25417,429821
25418,1368288
25419,468986
25420,2670890
25421,2307595
25422,28688
25423,2438675
25424,829931
25425,2961540
25426,384899
25427,1900449
25428,503050
25429,1634841
25430,1070770
25431,825471
25432,1311693
25433,1385339
25434,342961
25435,1336627
25436,1939712
25437,1567405
25438,315284
25439,2870024
25440,2136417
25441,898655
25442,1528817
25443,646595
25444,1706292
25445,736599
25446,1553337
25447,387555
25448,2885577
25449,682658
25450,1534516
25451,1027515
25452,1901840
25453,1971369
25454,2312635
25455,1215541
25456,2947284
25457,339571
25458,1895270
25459,1486236
25460,1328531
25461,2498097
25462,2658111
25463,1011138
25464,2948283
25465,1821712
25466,1720429
25467,2745948
25468,1989490
25469,42410
25470,206003
25471,2184292
25472,1446386
25473,2062689
25474,588843
25475,26844
25476,1538558
25477,1712140
25478,1914792
25479,1994082
25480,579777
25481,1508566
25482,881586
25483,2595845
25484,2553459
25485,1162307
25486,1032730
25487,1108893
25488,1684249
25489,2574201
25490,2708389
25491,2158230
25492,144922
25493,1408163
25494,1451837
25495,1276662
25496,2899709
25497,2583481
25498,1989991
25499,2379726
25500,2478147
25501,1336012
25502,773401
25503,2432232
25504,134127
25505,166304
25506,341477
25507,1255331
25508,1455926
25509,1812014
25510,1021957
25511,1850059
25512,539734
25513,945360
25514,819766
25515,1379975
25516,950839
25517,1875231
25518,2800303
25519,2341602
25520,1579689
25521,597138
25522,334885
25523,1202413
25524,1368786
25525,2349097
25526,1017318
25527,1362442
25528,1643601
25529,196901
25530,688935
25531,656750
25532,2150051
25533,2638256
25534,2386234
25535,2161307
25536,1080410
25537,1079991
25538,1294672
25539,1817339
25540,2914598
25541,663012
25542,1197059
25543,1816320
25544,1862291
25545,364245
25546,2651480
25547,2203979
25548,186960
25549,1112735
25550,867951
25551,906359
25552,2524252
25553,70515
25554,15354
25555,158253
25556,1606729
25557,2319771
25558,1483302
25559,424682
25560,77388
25561,1892503
25562,906624
25563,35752
25564,2903157
25565,1675974
25566,1960505
25567,1847913
25568,133968
25569,2383115
25570,1449831
25571,786033
25572,2516616
25573,2826382
25574,2655217
25575,2742258
25576,2713674
25577,1165874
25578,1029923
25579,1457379
25580,422229
25581,335203
25582,83114
25583,2254055
25584,2968637
25585,1629592
25586,2704837
25587,1814460
25588,1637023
25589,1583517
25590,1445969
25591,2737704
25592,1992676
25593,367071
25594,1745976
25595,433001
25596,1619838
25597,1380328
25598,607211
25599,1607352
25600,158231
25601,48988
25602,387523
25603,256763
25604,1857905
25605,184992
